beachName,siteName,collectionDate,eColi
Woodbine Beaches,Woodbine Beaches site 1,2020-07-17,110
Woodbine Beaches,Woodbine Beaches site 2,2020-07-17,20
Woodbine Beaches,Woodbine Beaches site 3,2020-07-17,110
Woodbine Beaches,Woodbine Beaches site 4,2020-07-17,50
Woodbine Beaches,Woodbine Beaches site 5,2020-07-17,10
Woodbine Beaches,Woodbine Beaches site 1,2020-07-18,490
Woodbine Beaches,Woodbine Beaches site 2,2020-07-18,630
Woodbine Beaches,Woodbine Beaches site 3,2020-07-18,90
Woodbine Beaches,Woodbine Beaches site 4,2020-07-18,10
Woodbine Beaches,Woodbine Beaches site 5,2020-07-18,10
Woodbine Beaches,Woodbine Beaches site 1,2020-07-19,10
Woodbine Beaches,Woodbine Beaches site 2,2020-07-19,10
Woodbine Beaches,Woodbine Beaches site 3,2020-07-19,10
Woodbine Beaches,Woodbine Beaches site 4,2020-07-19,10
Woodbine Beaches,Woodbine Beaches site 5,2020-07-19,10
Woodbine Beaches,Woodbine Beaches site 1,2020-07-20,160
Woodbine Beaches,Woodbine Beaches site 2,2020-07-20,10
Woodbine Beaches,Woodbine Beaches site 3,2020-07-20,10
Woodbine Beaches,Woodbine Beaches site 4,2020-07-20,10
Woodbine Beaches,Woodbine Beaches site 5,2020-07-20,70
Woodbine Beaches,Woodbine Beaches site 1,2020-07-21,10
Woodbine Beaches,Woodbine Beaches site 2,2020-07-21,10
Woodbine Beaches,Woodbine Beaches site 3,2020-07-21,10
Woodbine Beaches,Woodbine Beaches site 4,2020-07-21,10
Woodbine Beaches,Woodbine Beaches site 5,2020-07-21,10
Woodbine Beaches,Woodbine Beaches site 1,2020-07-22,30
Woodbine Beaches,Woodbine Beaches site 2,2020-07-22,150
Woodbine Beaches,Woodbine Beaches site 3,2020-07-22,10
Woodbine Beaches,Woodbine Beaches site 4,2020-07-22,130
Woodbine Beaches,Woodbine Beaches site 5,2020-07-22,30
Woodbine Beaches,Woodbine Beaches site 1,2020-07-23,20
Woodbine Beaches,Woodbine Beaches site 2,2020-07-23,30
Woodbine Beaches,Woodbine Beaches site 3,2020-07-23,10
Woodbine Beaches,Woodbine Beaches site 4,2020-07-23,10
Woodbine Beaches,Woodbine Beaches site 5,2020-07-23,290
Woodbine Beaches,Woodbine Beaches site 1,2020-07-24,10
Woodbine Beaches,Woodbine Beaches site 2,2020-07-24,90
Woodbine Beaches,Woodbine Beaches site 3,2020-07-24,10
Woodbine Beaches,Woodbine Beaches site 4,2020-07-24,30
Woodbine Beaches,Woodbine Beaches site 5,2020-07-24,370
Woodbine Beaches,Woodbine Beaches site 1,2020-07-25,90
Woodbine Beaches,Woodbine Beaches site 2,2020-07-25,130
Woodbine Beaches,Woodbine Beaches site 3,2020-07-25,20
Woodbine Beaches,Woodbine Beaches site 4,2020-07-25,10
Woodbine Beaches,Woodbine Beaches site 5,2020-07-25,40
Woodbine Beaches,Woodbine Beaches site 1,2020-07-26,20
Woodbine Beaches,Woodbine Beaches site 2,2020-07-26,20
Woodbine Beaches,Woodbine Beaches site 3,2020-07-26,50
Woodbine Beaches,Woodbine Beaches site 4,2020-07-26,50
Woodbine Beaches,Woodbine Beaches site 5,2020-07-26,270
Woodbine Beaches,Woodbine Beaches site 1,2020-07-27,400
Woodbine Beaches,Woodbine Beaches site 2,2020-07-27,30
Woodbine Beaches,Woodbine Beaches site 3,2020-07-27,20
Woodbine Beaches,Woodbine Beaches site 4,2020-07-27,320
Woodbine Beaches,Woodbine Beaches site 5,2020-07-27,780
Woodbine Beaches,Woodbine Beaches site 1,2020-07-28,500
Woodbine Beaches,Woodbine Beaches site 2,2020-07-28,20
Woodbine Beaches,Woodbine Beaches site 3,2020-07-28,20
Woodbine Beaches,Woodbine Beaches site 4,2020-07-28,20
Woodbine Beaches,Woodbine Beaches site 5,2020-07-28,10
Woodbine Beaches,Woodbine Beaches site 1,2020-07-29,50
Woodbine Beaches,Woodbine Beaches site 2,2020-07-29,50
Woodbine Beaches,Woodbine Beaches site 3,2020-07-29,20
Woodbine Beaches,Woodbine Beaches site 4,2020-07-29,10
Woodbine Beaches,Woodbine Beaches site 5,2020-07-29,60
Woodbine Beaches,Woodbine Beaches site 1,2020-07-30,40
Woodbine Beaches,Woodbine Beaches site 2,2020-07-30,100
Woodbine Beaches,Woodbine Beaches site 3,2020-07-30,100
Woodbine Beaches,Woodbine Beaches site 4,2020-07-30,10
Woodbine Beaches,Woodbine Beaches site 5,2020-07-30,10
Woodbine Beaches,Woodbine Beaches site 1,2020-07-31,50
Woodbine Beaches,Woodbine Beaches site 2,2020-07-31,50
Woodbine Beaches,Woodbine Beaches site 3,2020-07-31,320
Woodbine Beaches,Woodbine Beaches site 4,2020-07-31,410
Woodbine Beaches,Woodbine Beaches site 5,2020-07-31,700
Woodbine Beaches,Woodbine Beaches site 1,2020-08-01,90
Woodbine Beaches,Woodbine Beaches site 2,2020-08-01,50
Woodbine Beaches,Woodbine Beaches site 3,2020-08-01,160
Woodbine Beaches,Woodbine Beaches site 4,2020-08-01,4210
Woodbine Beaches,Woodbine Beaches site 5,2020-08-01,1000
Woodbine Beaches,Woodbine Beaches site 1,2020-08-02,660
Woodbine Beaches,Woodbine Beaches site 2,2020-08-02,520
Woodbine Beaches,Woodbine Beaches site 3,2020-08-02,1000
Woodbine Beaches,Woodbine Beaches site 4,2020-08-02,1400
Woodbine Beaches,Woodbine Beaches site 5,2020-08-02,1000
Woodbine Beaches,Woodbine Beaches site 1,2020-08-03,120
Woodbine Beaches,Woodbine Beaches site 2,2020-08-03,30
Woodbine Beaches,Woodbine Beaches site 3,2020-08-03,40
Woodbine Beaches,Woodbine Beaches site 4,2020-08-03,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-03,20
Woodbine Beaches,Woodbine Beaches site 1,2020-08-04,130
Woodbine Beaches,Woodbine Beaches site 2,2020-08-04,360
Woodbine Beaches,Woodbine Beaches site 3,2020-08-04,70
Woodbine Beaches,Woodbine Beaches site 4,2020-08-04,220
Woodbine Beaches,Woodbine Beaches site 5,2020-08-04,270
Woodbine Beaches,Woodbine Beaches site 1,2020-08-05,40
Woodbine Beaches,Woodbine Beaches site 2,2020-08-05,20
Woodbine Beaches,Woodbine Beaches site 3,2020-08-05,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-05,20
Woodbine Beaches,Woodbine Beaches site 5,2020-08-05,70
Woodbine Beaches,Woodbine Beaches site 1,2020-08-06,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-06,50
Woodbine Beaches,Woodbine Beaches site 3,2020-08-06,90
Woodbine Beaches,Woodbine Beaches site 4,2020-08-06,30
Woodbine Beaches,Woodbine Beaches site 5,2020-08-06,70
Woodbine Beaches,Woodbine Beaches site 1,2020-08-07,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-07,140
Woodbine Beaches,Woodbine Beaches site 3,2020-08-07,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-07,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-07,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-08,580
Woodbine Beaches,Woodbine Beaches site 2,2020-08-08,170
Woodbine Beaches,Woodbine Beaches site 3,2020-08-08,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-08,1000
Woodbine Beaches,Woodbine Beaches site 5,2020-08-08,190
Woodbine Beaches,Woodbine Beaches site 1,2020-08-09,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-09,200
Woodbine Beaches,Woodbine Beaches site 3,2020-08-09,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-09,70
Woodbine Beaches,Woodbine Beaches site 5,2020-08-09,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-10,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-10,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-10,320
Woodbine Beaches,Woodbine Beaches site 4,2020-08-10,150
Woodbine Beaches,Woodbine Beaches site 5,2020-08-10,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-11,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-11,20
Woodbine Beaches,Woodbine Beaches site 3,2020-08-11,120
Woodbine Beaches,Woodbine Beaches site 4,2020-08-11,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-11,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-12,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-12,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-12,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-12,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-12,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-13,30
Woodbine Beaches,Woodbine Beaches site 2,2020-08-13,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-13,40
Woodbine Beaches,Woodbine Beaches site 4,2020-08-13,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-13,130
Woodbine Beaches,Woodbine Beaches site 1,2020-08-14,80
Woodbine Beaches,Woodbine Beaches site 2,2020-08-14,20
Woodbine Beaches,Woodbine Beaches site 3,2020-08-14,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-14,50
Woodbine Beaches,Woodbine Beaches site 5,2020-08-14,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-15,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-15,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-15,90
Woodbine Beaches,Woodbine Beaches site 4,2020-08-15,70
Woodbine Beaches,Woodbine Beaches site 5,2020-08-15,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-16,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-16,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-16,60
Woodbine Beaches,Woodbine Beaches site 4,2020-08-16,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-16,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-17,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-17,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-17,400
Woodbine Beaches,Woodbine Beaches site 4,2020-08-17,90
Woodbine Beaches,Woodbine Beaches site 5,2020-08-17,20
Woodbine Beaches,Woodbine Beaches site 1,2020-08-18,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-18,30
Woodbine Beaches,Woodbine Beaches site 3,2020-08-18,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-18,60
Woodbine Beaches,Woodbine Beaches site 5,2020-08-18,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-19,130
Woodbine Beaches,Woodbine Beaches site 2,2020-08-19,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-19,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-19,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-19,30
Woodbine Beaches,Woodbine Beaches site 1,2020-08-20,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-20,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-20,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-20,30
Woodbine Beaches,Woodbine Beaches site 5,2020-08-20,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-21,20
Woodbine Beaches,Woodbine Beaches site 2,2020-08-21,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-21,70
Woodbine Beaches,Woodbine Beaches site 4,2020-08-21,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-21,60
Woodbine Beaches,Woodbine Beaches site 1,2020-08-22,
Woodbine Beaches,Woodbine Beaches site 2,2020-08-22,
Woodbine Beaches,Woodbine Beaches site 3,2020-08-22,
Woodbine Beaches,Woodbine Beaches site 4,2020-08-22,
Woodbine Beaches,Woodbine Beaches site 5,2020-08-22,
Woodbine Beaches,Woodbine Beaches site 1,2020-08-23,180
Woodbine Beaches,Woodbine Beaches site 2,2020-08-23,20
Woodbine Beaches,Woodbine Beaches site 3,2020-08-23,30
Woodbine Beaches,Woodbine Beaches site 4,2020-08-23,60
Woodbine Beaches,Woodbine Beaches site 5,2020-08-23,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-24,20
Woodbine Beaches,Woodbine Beaches site 2,2020-08-24,50
Woodbine Beaches,Woodbine Beaches site 3,2020-08-24,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-24,20
Woodbine Beaches,Woodbine Beaches site 5,2020-08-24,40
Woodbine Beaches,Woodbine Beaches site 1,2020-08-25,300
Woodbine Beaches,Woodbine Beaches site 2,2020-08-25,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-25,20
Woodbine Beaches,Woodbine Beaches site 4,2020-08-25,20
Woodbine Beaches,Woodbine Beaches site 5,2020-08-25,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-26,20
Woodbine Beaches,Woodbine Beaches site 2,2020-08-26,20
Woodbine Beaches,Woodbine Beaches site 3,2020-08-26,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-26,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-26,20
Woodbine Beaches,Woodbine Beaches site 1,2020-08-27,70
Woodbine Beaches,Woodbine Beaches site 2,2020-08-27,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-27,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-27,20
Woodbine Beaches,Woodbine Beaches site 5,2020-08-27,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-28,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-28,60
Woodbine Beaches,Woodbine Beaches site 3,2020-08-28,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-28,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-28,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-29,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-29,10
Woodbine Beaches,Woodbine Beaches site 3,2020-08-29,30
Woodbine Beaches,Woodbine Beaches site 4,2020-08-29,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-29,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-30,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-30,30
Woodbine Beaches,Woodbine Beaches site 3,2020-08-30,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-30,10
Woodbine Beaches,Woodbine Beaches site 5,2020-08-30,10
Woodbine Beaches,Woodbine Beaches site 1,2020-08-31,10
Woodbine Beaches,Woodbine Beaches site 2,2020-08-31,30
Woodbine Beaches,Woodbine Beaches site 3,2020-08-31,10
Woodbine Beaches,Woodbine Beaches site 4,2020-08-31,30
Woodbine Beaches,Woodbine Beaches site 5,2020-08-31,10
Woodbine Beaches,Woodbine Beaches site 1,2020-09-01,50
Woodbine Beaches,Woodbine Beaches site 2,2020-09-01,350
Woodbine Beaches,Woodbine Beaches site 3,2020-09-01,130
Woodbine Beaches,Woodbine Beaches site 4,2020-09-01,140
Woodbine Beaches,Woodbine Beaches site 5,2020-09-01,10
Woodbine Beaches,Woodbine Beaches site 1,2020-09-02,90
Woodbine Beaches,Woodbine Beaches site 2,2020-09-02,90
Woodbine Beaches,Woodbine Beaches site 3,2020-09-02,70
Woodbine Beaches,Woodbine Beaches site 4,2020-09-02,30
Woodbine Beaches,Woodbine Beaches site 5,2020-09-02,30
Woodbine Beaches,Woodbine Beaches site 1,2020-09-03,20
Woodbine Beaches,Woodbine Beaches site 2,2020-09-03,10
Woodbine Beaches,Woodbine Beaches site 3,2020-09-03,160
Woodbine Beaches,Woodbine Beaches site 4,2020-09-03,40
Woodbine Beaches,Woodbine Beaches site 5,2020-09-03,90
Woodbine Beaches,Woodbine Beaches site 1,2020-09-04,40
Woodbine Beaches,Woodbine Beaches site 2,2020-09-04,30
Woodbine Beaches,Woodbine Beaches site 3,2020-09-04,100
Woodbine Beaches,Woodbine Beaches site 4,2020-09-04,10
Woodbine Beaches,Woodbine Beaches site 5,2020-09-04,20
Woodbine Beaches,Woodbine Beaches site 1,2020-09-05,20
Woodbine Beaches,Woodbine Beaches site 2,2020-09-05,50
Woodbine Beaches,Woodbine Beaches site 3,2020-09-05,20
Woodbine Beaches,Woodbine Beaches site 4,2020-09-05,20
Woodbine Beaches,Woodbine Beaches site 5,2020-09-05,110
Woodbine Beaches,Woodbine Beaches site 1,2020-09-06,10
Woodbine Beaches,Woodbine Beaches site 2,2020-09-06,10
Woodbine Beaches,Woodbine Beaches site 3,2020-09-06,60
Woodbine Beaches,Woodbine Beaches site 4,2020-09-06,40
Woodbine Beaches,Woodbine Beaches site 5,2020-09-06,10
Woodbine Beaches,Woodbine Beaches site 1,2020-09-07,10
Woodbine Beaches,Woodbine Beaches site 2,2020-09-07,10
Woodbine Beaches,Woodbine Beaches site 3,2020-09-07,10
Woodbine Beaches,Woodbine Beaches site 4,2020-09-07,10
Woodbine Beaches,Woodbine Beaches site 5,2020-09-07,20
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-18,50
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-18,40
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-18,20
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-18,110
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-18,20
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-18,20
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-19,30
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-19,950
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-19,40
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-19,10
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-19,340
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-19,30
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-20,40
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-20,10
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-20,110
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-20,240
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-20,20
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-20,30
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-21,1410
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-21,100
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-21,420
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-21,260
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-21,220
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-21,40
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-22,280
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-22,40
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-22,10
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-22,30
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-22,70
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-22,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-23,20
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-23,1000
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-23,890
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-23,1000
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-23,170
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-23,30
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-24,30
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-24,80
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-24,120
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-24,110
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-24,20
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-24,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-25,60
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-25,10
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-25,10
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-25,10
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-25,10
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-25,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-26,10
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-26,10
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-26,10
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-26,80
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-26,10
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-26,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-27,30
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-27,10
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-27,10
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-27,10
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-27,10
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-27,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-28,30
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-28,10
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-28,20
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-28,60
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-28,60
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-28,40
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-29,10
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-29,20
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-29,80
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-29,30
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-29,20
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-29,260
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-30,10
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-30,10
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-30,150
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-30,210
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-30,10
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-30,250
Kew Balmy Beach,Kew Balmy Beach site 1,2020-05-31,10
Kew Balmy Beach,Kew Balmy Beach site 2,2020-05-31,100
Kew Balmy Beach,Kew Balmy Beach site 3,2020-05-31,160
Kew Balmy Beach,Kew Balmy Beach site 4,2020-05-31,80
Kew Balmy Beach,Kew Balmy Beach site 5,2020-05-31,30
Kew Balmy Beach,Kew Balmy Beach site 6,2020-05-31,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-06-01,100
Kew Balmy Beach,Kew Balmy Beach site 2,2020-06-01,10
Kew Balmy Beach,Kew Balmy Beach site 3,2020-06-01,
Kew Balmy Beach,Kew Balmy Beach site 4,2020-06-01,10
Kew Balmy Beach,Kew Balmy Beach site 5,2020-06-01,20
Kew Balmy Beach,Kew Balmy Beach site 6,2020-06-01,70
Kew Balmy Beach,Kew Balmy Beach site 1,2020-06-02,20
Kew Balmy Beach,Kew Balmy Beach site 2,2020-06-02,290
Kew Balmy Beach,Kew Balmy Beach site 3,2020-06-02,10
Kew Balmy Beach,Kew Balmy Beach site 4,2020-06-02,10
Kew Balmy Beach,Kew Balmy Beach site 5,2020-06-02,10
Kew Balmy Beach,Kew Balmy Beach site 6,2020-06-02,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-06-03,30
Kew Balmy Beach,Kew Balmy Beach site 2,2020-06-03,50
Kew Balmy Beach,Kew Balmy Beach site 3,2020-06-03,90
Kew Balmy Beach,Kew Balmy Beach site 4,2020-06-03,180
Kew Balmy Beach,Kew Balmy Beach site 5,2020-06-03,10
Kew Balmy Beach,Kew Balmy Beach site 6,2020-06-03,40
Kew Balmy Beach,Kew Balmy Beach site 1,2020-06-04,10
Kew Balmy Beach,Kew Balmy Beach site 2,2020-06-04,30
Kew Balmy Beach,Kew Balmy Beach site 3,2020-06-04,20
Kew Balmy Beach,Kew Balmy Beach site 4,2020-06-04,60
Kew Balmy Beach,Kew Balmy Beach site 5,2020-06-04,10
Kew Balmy Beach,Kew Balmy Beach site 6,2020-06-04,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-06-05,50
Kew Balmy Beach,Kew Balmy Beach site 2,2020-06-05,30
Kew Balmy Beach,Kew Balmy Beach site 3,2020-06-05,20
Kew Balmy Beach,Kew Balmy Beach site 4,2020-06-05,10
Kew Balmy Beach,Kew Balmy Beach site 5,2020-06-05,70
Kew Balmy Beach,Kew Balmy Beach site 6,2020-06-05,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 2,2020-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 3,2020-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 4,2020-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 5,2020-06-06,30
Kew Balmy Beach,Kew Balmy Beach site 6,2020-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 1,2020-06-07,100
Kew Balmy Beach,Kew Balmy Beach site 2,2020-06-07,10
